fromUNLOCODe,ToUNLOCODE,Distance,
ESLPA,YEADE,8426,
ESLPA,ZACPT,4448,
ESLPA,ZADUR,5229,
ESLPA,ZAPLZ,4855,
ESSCT,AEJEA,5635,
ESSCT,AEJEA,9265,
ESSCT,AOLAD,3305,
ESSCT,AOLOB,3537,
ESSCT,ARBHI,4999,
ESSCT,ARBUE,4619,
ESSCT,ARPMY,5367,
ESSCT,ARPUD,5392,
ESSCT,AUADL,10122,
ESSCT,AUADL,10207,
ESSCT,AUBNE,10914,
ESSCT,AUFRE,8951,
ESSCT,AUFRE,9184,
ESSCT,AUMEL,10137,
ESSCT,AUSYD,10423,
ESSCT,BDCGP,7380,
ESSCT,BDCGP,9945,
ESSCT,BEANR,1761,
ESSCT,BEZEE,1700,
ESSCT,BGVAR,2658,
ESSCT,BJCOO,2376,
ESSCT,BRITJ,4635,
ESSCT,BRMAO,3519,
ESSCT,BRPNG,3826,
ESSCT,BRRIG,4268,
ESSCT,BRSSZ,3788,
ESSCT,BRVIX,3428,
ESSCT,BSFPO,3518,
ESSCT,BZBZE,4130,
ESSCT,CAMTR,3011,
ESSCT,CAVAN,7852,12
ESSCT,CAVAN,12668,
ESSCT,CDBOA,3115,
ESSCT,CDMAT,3160,
ESSCT,CGPNR,3064,
ESSCT,CIABJ,1997,
ESSCT,CLARI,5741,12
ESSCT,CLARI,7991,
ESSCT,CLIQQ,5807,12
ESSCT,CLIQQ,7891,
ESSCT,CLSAI,6464,12
ESSCT,CLSAI,7100,
ESSCT,CMDLA,2841,
ESSCT,CNDLC,10261,
ESSCT,CNDLC,12584,
ESSCT,CNFOC,9466,
ESSCT,CNFOC,11794,
ESSCT,CNLYG,10247,
ESSCT,CNLYG,12477,
ESSCT,CNSHA,9856,
ESSCT,CNSHA,12063,
ESSCT,CNTAO,10115,
ESSCT,CNTAO,12455,
ESSCT,CNXMN,9298,
ESSCT,CNXMN,11576,
ESSCT,CNYTN,9101,
ESSCT,CNYTN,11340,
ESSCT,COBAQ,3525,
ESSCT,COBUN,4172,12
ESSCT,COBUN,9344,
ESSCT,CRMOB,3939,
ESSCT,CYLMS,2611,
ESSCT,DEBRV,1967,
ESSCT,DEHAM,2023,
ESSCT,DJJIB,4015,
ESSCT,DJJIB,8542,
ESSCT,DKAAR,2280,
ESSCT,DZAAE,1372,
ESSCT,DZALG,1134,
ESSCT,DZBJA,1242,
ESSCT,DZORN,949,
ESSCT,DZSKI,1326,
ESSCT,ECESM,4292,12
ESSCT,ECESM,9127,
ESSCT,ECGYE,4644,12
ESSCT,ECGYE,8924,
ESSCT,EGALY,2519,
ESSCT,EGDAM,2643,
ESSCT,EGPSD,2663,
ESSCT,ESAGP,775,
ESSCT,ESALG,722,
ESSCT,ESBCN,1231,
ESSCT,ESLPA,540,
ESSCT,ESTAR,1198,
ESSCT,ESVGO,909,
ESSCT,ESVLC,1100,
ESSCT,FIKTK,2908,
ESSCT,FIRAU,2893,
ESSCT,FJSUV,10145,12
ESSCT,FJSUV,11134,
ESSCT,FRBES,1347,
ESSCT,FRDKK,1671,
ESSCT,FRFOS,1404,
ESSCT,FRLEH,1563,
ESSCT,FRLPE,1424,
ESSCT,FRURO,1632,
ESSCT,GALBV,2806,
ESSCT,GAPOG,2817,
ESSCT,GBABD,2035,
ESSCT,GBFXT,1720,
ESSCT,GBSOU,1543,
ESSCT,GBTHP,1736,
ESSCT,GEPTI,3072,
ESSCT,GHTKD,2119,
ESSCT,GNCKY,1289,
ESSCT,GRPIR,2158,
ESSCT,GRSKG,2404,
ESSCT,GUGUM,10234,
ESSCT,GUGUM,12244,
ESSCT,GWOXB,1480,
ESSCT,HKHKG,9096,
ESSCT,HKHKG,11335,
ESSCT,HNPCR,4035,
ESSCT,IDJKT,7934,
ESSCT,IDJKT,9605,
ESSCT,IDSRG,8124,
ESSCT,IDSRG,9795,
ESSCT,IDSUB,8307,
ESSCT,IDSUB,9978,
ESSCT,IEDUB,1588,
ESSCT,ILASH,2723,
ESSCT,ILHFA,2726,
ESSCT,INCOK,5878,
ESSCT,INCOK,8664,
ESSCT,INMAA,6678,
ESSCT,INMAA,9409,
ESSCT,INNSA,5687,
ESSCT,INNSA,9022,
ESSCT,INPAV,5823,
ESSCT,INPAV,9187,
ESSCT,IRBND,5817,
ESSCT,IRBND,9436,
ESSCT,ITGIT,1749,
ESSCT,ITGOA,1565,
ESSCT,ITSAL,1715,
ESSCT,ITTRS,2379,
ESSCT,JOAQB,3021,
ESSCT,JOAQB,9665,
ESSCT,JPHKT,10183,
ESSCT,JPHKT,12438,
ESSCT,JPNGO,10547,
ESSCT,JPNGO,12769,
ESSCT,JPOSA,10349,
ESSCT,JPOSA,12577,
ESSCT,JPSMZ,10528,
ESSCT,JPSMZ,12838,
ESSCT,JPTYO,10547,
ESSCT,JPTYO,12821,
ESSCT,JPUKB,10338,
ESSCT,JPUKB,12566,
ESSCT,JPYOK,10525,
ESSCT,JPYOK,12799,
ESSCT,KEMBA,5636,
ESSCT,KEMBA,6925,
ESSCT,KRPUS,10151,
ESSCT,KRPUS,12383,
ESSCT,KWSWK,6004,
ESSCT,KWSWK,9638,
ESSCT,LBBEY,2731,
ESSCT,LKCMB,6122,
ESSCT,LKCMB,8817,
ESSCT,LRMLW,1539,
ESSCT,MAAGA,805,
ESSCT,MACAS,548,
ESSCT,MAPTM,714,
ESSCT,MQFDF,3072,
ESSCT,MUPLU,6382,
ESSCT,MUPLU,6719,
ESSCT,MXESE,6611,12
ESSCT,MXESE,11436,
ESSCT,MXLZC,5407,12
ESSCT,MXLZC,10371,
ESSCT,MXPGO,4079,
ESSCT,MYPEN,7374,
ESSCT,MYPEN,9744,
ESSCT,MYPKG,7471,
ESSCT,MYPKG,9822,
ESSCT,MYTPP,7681,
ESSCT,MYTPP,10055,
ESSCT,NCNOU,10799,12
ESSCT,NCNOU,11435,
ESSCT,NGAPP,2440,
ESSCT,NICIO,4503,12
ESSCT,NICIO,9824,
ESSCT,NLRTM,1764,
ESSCT,NOAES,2302,
ESSCT,NOBGO,2214,
ESSCT,NOKRS,2114,
ESSCT,NOSVG,2143,
ESSCT,NZAKL,10336,12
ESSCT,NZAKL,10434,
ESSCT,NZLYT,10434,12
ESSCT,NZLYT,10498,
ESSCT,NZNPL,10380,
ESSCT,NZNSN,10969,12
ESSCT,NZNSN,11067,
ESSCT,NZPOE,11176,12
ESSCT,NZPOE,11184,
ESSCT,NZWLG,10324,
ESSCT,OMSLL,4642,
ESSCT,OMSLL,8444,
ESSCT,PABLB,3820,12
ESSCT,PABLB,9560,
ESSCT,PAMIT,3471,
ESSCT,PECLL,5170,12
ESSCT,PECLL,8218,
ESSCT,PFPPT,8313,12
ESSCT,PFPPT,9923,
ESSCT,PHGES,9080,
ESSCT,PHGES,11010,
ESSCT,PHMNL,8979,
ESSCT,PHMNL,11106,
ESSCT,PKBQM,5511,
ESSCT,PKBQM,9126,
ESSCT,PKKHI,5506,
ESSCT,PKKHI,9121,
ESSCT,PLGDY,2595,
ESSCT,PRSJU,2820,
ESSCT,PTLEI,894,
ESSCT,PTLIS,714,
ESSCT,RUKGD,2665,
ESSCT,RULED,3011,
ESSCT,SADMM,6229,
ESSCT,SADMM,9413,
ESSCT,SAJBI,5837,
ESSCT,SAJBI,9467,
ESSCT,SAJED,3411,
ESSCT,SAJED,9115,
ESSCT,SEGOT,2195,
ESSCT,SGSIN,7649,
ESSCT,SGSIN,10023,
ESSCT,SIKOP,2367,
ESSCT,SLFNA,1329,
ESSCT,SNDKR,846,
ESSCT,SVAQJ,4653,12
ESSCT,SVAQJ,9999,
ESSCT,SYLTK,2713,
ESSCT,TGLFW,2319,
ESSCT,THLCH,8408,
ESSCT,THLCH,10782,
ESSCT,TNSFA,1740,
ESSCT,TNTUN,1517,
ESSCT,TRAMB,2510,
ESSCT,TRIZM,2355,
ESSCT,TRMER,2683,
ESSCT,TWKEL,9546,
ESSCT,TWKEL,11809,
ESSCT,TWKHH,9313,
ESSCT,TWKHH,11623,
ESSCT,TZDAR,5781,
ESSCT,TZDAR,6783,
ESSCT,UAODS,2858,
ESSCT,USBAL,3269,
ESSCT,USCHS,3275,
ESSCT,USDUT,9066,12
ESSCT,USDUT,13013,
ESSCT,USDUT,13753,
ESSCT,USEWR,5797,
ESSCT,USHNL,8505,12
ESSCT,USHNL,12060,
ESSCT,USHOU,4359,
ESSCT,USILM,3496,
ESSCT,USLAX,6733,12
ESSCT,USLAX,11561,
ESSCT,USLGB,6738,12
ESSCT,USLGB,11566,
ESSCT,USMIA,3427,
ESSCT,USMOB,4085,
ESSCT,USMSY,4138,
ESSCT,USOAK,7070,12
ESSCT,USOAK,11883,
ESSCT,USPHL,3062,
ESSCT,USSAV,3372,
ESSCT,USSEA,7840,12
ESSCT,USSEA,12654,
ESSCT,UYMVD,4533,
ESSCT,VELAG,3133,
ESSCT,VEPBL,3199,
ESSCT,VNDAD,8816,
ESSCT,VNDAD,11190,
ESSCT,VNHPH,8974,
ESSCT,VNHPH,11238,
ESSCT,VNSGN,8298,
ESSCT,VNSGN,10672,
ESSCT,YEADE,4041,
ESSCT,YEADE,8414,
ESSCT,ZACPT,4435,
ESSCT,ZADUR,5217,
ESSCT,ZAPLZ,4843,
ESTAR,AEJEA,4626,
ESTAR,AEJEA,10383,
ESTAR,AOLAD,4344,
ESTAR,AOLOB,4560,
ESTAR,ARBHI,6099,
ESTAR,ARBUE,5781,
ESTAR,ARPMY,6529,
ESTAR,ARPUD,6498,
ESTAR,AUADL,9113,
ESTAR,AUADL,11325,
ESTAR,AUBNE,10379,
ESTAR,AUBNE,12032,
ESTAR,AUFRE,7942,
ESTAR,AUFRE,10302,
ESTAR,AUMEL,9445,
ESTAR,AUMEL,11255,
ESTAR,AUSYD,9912,
ESTAR,AUSYD,11541,
ESTAR,BDCGP,6371,
ESTAR,BDCGP,11063,
ESTAR,BEANR,1860,
ESTAR,BEZEE,1799,
ESTAR,BGVAR,1654,
ESTAR,BJCOO,3413,
ESTAR,BRITJ,5060,
ESTAR,BRMAO,4567,
ESTAR,BRPNG,4941,
ESTAR,BRRIG,5409,
ESTAR,BRSSZ,4807,
ESTAR,BRVIX,4493,
ESTAR,BSFPO,4230,
ESTAR,BZBZE,5023,
ESTAR,CAMTR,3746,
ESTAR,CAVAN,8928,12
ESTAR,CAVAN,13718,
ESTAR,CAVAN,13830,
ESTAR,CDBOA,4186,
ESTAR,CDMAT,4230,
ESTAR,CGPNR,4087,
ESTAR,CIABJ,2999,
ESTAR,CLARI,6817,12
ESTAR,CLARI,9153,
ESTAR,CLIQQ,6883,12
ESTAR,CLIQQ,9053,
ESTAR,CLSAI,7540,12
ESTAR,CLSAI,8262,
ESTAR,CMDLA,3870,
ESTAR,CNDLC,9252,
ESTAR,CNDLC,13702,
ESTAR,CNFOC,8457,
ESTAR,CNFOC,12912,
ESTAR,CNLYG,9238,
ESTAR,CNLYG,13595,
ESTAR,CNSHA,8847,
ESTAR,CNSHA,13181,
ESTAR,CNTAO,9106,
ESTAR,CNTAO,13573,
ESTAR,CNXMN,8289,
ESTAR,CNXMN,12694,
ESTAR,CNYTN,8092,
ESTAR,CNYTN,12458,
ESTAR,COBAQ,4542,
ESTAR,COBUN,5248,12
ESTAR,COBUN,10506,
ESTAR,CRMOB,4956,
ESTAR,CYLMS,1615,
ESTAR,DEBRV,2066,
ESTAR,DEHAM,2122,
ESTAR,DJJIB,3006,
ESTAR,DJJIB,9660,
ESTAR,DKAAR,2379,
ESTAR,DZAAE,392,
ESTAR,DZALG,276,
ESTAR,DZBJA,343,
ESTAR,DZORN,336,
ESTAR,DZSKI,360,
ESTAR,ECESM,5368,12
ESTAR,ECESM,10289,
ESTAR,ECGYE,5720,12
ESTAR,ECGYE,10086,
ESTAR,EGALY,1535,
ESTAR,EGDAM,1634,
ESTAR,EGPSD,1654,
ESTAR,ESAGP,431,
ESTAR,ESALG,514,
ESTAR,ESBCN,53,
ESTAR,ESLPA,1182,
ESTAR,ESSCT,1198,
ESTAR,ESVGO,1005,
ESTAR,ESVLC,124,
ESTAR,FIKTK,3007,
ESTAR,FIRAU,2992,
ESTAR,FJSUV,11221,12
ESTAR,FJSUV,11309,
ESTAR,FJSUV,12264,
ESTAR,FRBES,1438,
ESTAR,FRDKK,1770,
ESTAR,FRFOS,235,
ESTAR,FRLEH,1662,
ESTAR,FRLPE,1451,
ESTAR,FRURO,1731,
ESTAR,GALBV,3843,
ESTAR,GAPOG,3849,
ESTAR,GBABD,2134,
ESTAR,GBFXT,1819,
ESTAR,GBSOU,1642,
ESTAR,GBTHP,1835,
ESTAR,GEPTI,2062,
ESTAR,GHTKD,3156,
ESTAR,GNCKY,2404,
ESTAR,GRPIR,1148,
ESTAR,GRSKG,1397,
ESTAR,GUGUM,9225,
ESTAR,GUGUM,13362,
ESTAR,GWOXB,2671,
ESTAR,HKHKG,8087,
ESTAR,HKHKG,12453,
ESTAR,HNPCR,5008,
ESTAR,IDJKT,6925,
ESTAR,IDJKT,10723,
ESTAR,IDSRG,7115,
ESTAR,IDSRG,10913,
ESTAR,IDSUB,7298,
ESTAR,IDSUB,11096,
ESTAR,IEDUB,1702,
ESTAR,ILASH,1734,
ESTAR,ILHFA,1732,
ESTAR,INCOK,4869,
ESTAR,INCOK,9782,
ESTAR,INMAA,5669,
ESTAR,INMAA,10527,
ESTAR,INNSA,4678,
ESTAR,INNSA,10140,
ESTAR,INPAV,4814,
ESTAR,INPAV,10305,
ESTAR,IRBND,4808,
ESTAR,IRBND,10554,
ESTAR,ITGIT,751,
ESTAR,ITGOA,409,
ESTAR,ITSAL,755,
ESTAR,ITTRS,1366,
ESTAR,JOAQB,2012,
ESTAR,JOAQB,10783,
ESTAR,JPHKT,9174,
ESTAR,JPHKT,13556,
ESTAR,JPNGO,9538,
ESTAR,JPNGO,13887,
ESTAR,JPOSA,9340,
ESTAR,JPOSA,13695,
ESTAR,JPSMZ,9519,
ESTAR,JPSMZ,13956,
ESTAR,JPTYO,9538,
ESTAR,JPTYO,13939,
ESTAR,JPUKB,9329,
ESTAR,JPUKB,13684,
ESTAR,JPYOK,9516,
ESTAR,JPYOK,13917,
ESTAR,KEMBA,4627,
ESTAR,KEMBA,8043,
ESTAR,KRPUS,9142,
ESTAR,KRPUS,13501,
ESTAR,KWSWK,4995,
ESTAR,KWSWK,10756,
ESTAR,LBBEY,1726,
ESTAR,LKCMB,5113,
ESTAR,LKCMB,9935,
ESTAR,LRMLW,2654,
ESTAR,MAAGA,924,
ESTAR,MACAS,667,
ESTAR,MAPTM,538,
ESTAR,MQFDF,3774,
ESTAR,MUPLU,5373,
ESTAR,MUPLU,7837,
ESTAR,MXESE,7687,12
ESTAR,MXESE,12598,
ESTAR,MXLZC,6483,12
ESTAR,MXLZC,11533,
ESTAR,MXPGO,4945,
ESTAR,MYPEN,6365,
ESTAR,MYPEN,10862,
ESTAR,MYPKG,6462,
ESTAR,MYPKG,10940,
ESTAR,MYTPP,6672,
ESTAR,MYTPP,11173,
ESTAR,NCNOU,10669,
ESTAR,NCNOU,12597,
ESTAR,NGAPP,3461,
ESTAR,NICIO,5579,12
ESTAR,NICIO,10986,
ESTAR,NLRTM,1863,
ESTAR,NOAES,2417,
ESTAR,NOBGO,2313,
ESTAR,NOKRS,2213,
ESTAR,NOSVG,2242,
ESTAR,NZAKL,10975,
ESTAR,NZAKL,11596,
ESTAR,NZLYT,10740,
ESTAR,NZLYT,11660,
ESTAR,NZNPL,10754,
ESTAR,NZNPL,11542,
ESTAR,NZNSN,10742,
ESTAR,NZNSN,12229,
ESTAR,NZPOE,10637,
ESTAR,NZPOE,12302,
ESTAR,NZWLG,10810,
ESTAR,NZWLG,11486,
ESTAR,OMSLL,3633,
ESTAR,OMSLL,9562,
ESTAR,PABLB,4896,12
ESTAR,PABLB,10722,
ESTAR,PAMIT,4444,
ESTAR,PECLL,6246,12
ESTAR,PECLL,9380,
ESTAR,PFPPT,9389,12
ESTAR,PFPPT,11085,
ESTAR,PHGES,8071,
ESTAR,PHGES,12128,
ESTAR,PHMNL,7970,
ESTAR,PHMNL,12224,
ESTAR,PKBQM,4502,
ESTAR,PKBQM,10244,
ESTAR,PKKHI,4497,
ESTAR,PKKHI,10239,
ESTAR,PLGDY,2694,
ESTAR,PRSJU,3837,
ESTAR,PTLEI,967,
ESTAR,PTLIS,787,
ESTAR,RUKGD,2764,
ESTAR,RULED,3110,
ESTAR,SADMM,5220,
ESTAR,SADMM,10531,
ESTAR,SAJBI,4828,
ESTAR,SAJBI,10585,
ESTAR,SAJED,2402,
ESTAR,SAJED,10233,
ESTAR,SEGOT,2294,
ESTAR,SGSIN,6640,
ESTAR,SGSIN,11141,
ESTAR,SIKOP,1349,
ESTAR,SLFNA,2444,
ESTAR,SNDKR,1961,
ESTAR,SVAQJ,5729,12
ESTAR,SVAQJ,11161,
ESTAR,SYLTK,1662,
ESTAR,TGLFW,3348,
ESTAR,THLCH,7399,
ESTAR,THLCH,11900,
ESTAR,TNSFA,1071,
ESTAR,TNTUN,545,
ESTAR,TRAMB,1502,
ESTAR,TRIZM,1348,
ESTAR,TRMER,1746,
ESTAR,TWKEL,8537,
ESTAR,TWKEL,12927,
ESTAR,TWKHH,8304,
ESTAR,TWKHH,12741,
ESTAR,TZDAR,4772,
ESTAR,TZDAR,7901,
ESTAR,UAODS,1790,
ESTAR,USBAL,3967,
ESTAR,USCHS,4109,
ESTAR,USDUT,10142,12
ESTAR,USDUT,12004,
ESTAR,USDUT,14915,
ESTAR,USEWR,6873,
ESTAR,USHNL,9581,12
ESTAR,USHNL,12410,
ESTAR,USHNL,13222,
ESTAR,USHOU,5253,
ESTAR,USILM,4039,
ESTAR,USLAX,7809,12
ESTAR,USLAX,12723,
ESTAR,USLGB,7814,12
ESTAR,USLGB,12728,
ESTAR,USMIA,4321,
ESTAR,USMOB,4979,
ESTAR,USMSY,5032,
ESTAR,USOAK,8146,12
ESTAR,USOAK,13045,
ESTAR,USPHL,3821,
ESTAR,USSAV,4206,
ESTAR,USSEA,8916,12
ESTAR,USSEA,13674,
ESTAR,USSEA,13816,
ESTAR,UYMVD,5678,
ESTAR,VELAG,4135,
ESTAR,VEPBL,4202,
ESTAR,VNDAD,7807,
ESTAR,VNDAD,12308,
ESTAR,VNHPH,7965,
ESTAR,VNHPH,12356,
ESTAR,VNSGN,7289,
ESTAR,VNSGN,11790,
ESTAR,YEADE,3032,
ESTAR,YEADE,9532,
ESTAR,ZACPT,5554,
ESTAR,ZADUR,6199,
ESTAR,ZADUR,6335,
ESTAR,ZAPLZ,5961,
ESVGO,AEJEA,5442,
ESVGO,AEJEA,10136,
ESVGO,AOLAD,4179,
ESVGO,AOLOB,4411,
ESVGO,ARBHI,5876,
ESVGO,ARBUE,5518,
ESVGO,ARPMY,6266,
ESVGO,ARPUD,6255,
ESVGO,AUADL,9929,
ESVGO,AUADL,11078,
ESVGO,AUBNE,11195,
ESVGO,AUBNE,11785,
ESVGO,AUFRE,8758,
ESVGO,AUFRE,10055,
ESVGO,AUMEL,10261,
ESVGO,AUMEL,11008,
ESVGO,AUSYD,10728,
ESVGO,AUSYD,11294,
ESVGO,BDCGP,7187,
ESVGO,BDCGP,10816,
ESVGO,BEANR,880,
ESVGO,BEZEE,819,
ESVGO,BGVAR,2465,
ESVGO,BJCOO,3236,
ESVGO,BRITJ,5063,
ESVGO,BRMAO,4318,
ESVGO,BRPNG,4705,
ESVGO,BRRIG,5168,
ESVGO,BRSSZ,4584,
ESVGO,BRVIX,4222,
ESVGO,BSFPO,3566,
ESVGO,BZBZE,4273,
ESVGO,CAMTR,2873,
ESVGO,CAVAN,8270,12
ESVGO,CAVAN,13574,
ESVGO,CDBOA,3989,
ESVGO,CDMAT,4034,
ESVGO,CGPNR,3938,
ESVGO,CIABJ,2876,
ESVGO,CLARI,6159,12
ESVGO,CLARI,8897,
ESVGO,CLIQQ,6225,12
ESVGO,CLIQQ,8797,
ESVGO,CLSAI,6882,12
ESVGO,CLSAI,8006,
ESVGO,CMDLA,3701,
ESVGO,CNDLC,10068,
ESVGO,CNDLC,13455,
ESVGO,CNFOC,9273,
ESVGO,CNFOC,12665,
ESVGO,CNLYG,10054,
ESVGO,CNLYG,13348,
ESVGO,CNSHA,9663,
ESVGO,CNSHA,12934,
ESVGO,CNTAO,9922,
ESVGO,CNTAO,13326,
ESVGO,CNXMN,9105,
ESVGO,CNXMN,12447,
ESVGO,CNYTN,8908,
ESVGO,CNYTN,12211,
ESVGO,COBAQ,3933,
ESVGO,COBUN,4590,12
ESVGO,COBUN,10250,
ESVGO,CRMOB,4347,
ESVGO,CYLMS,2418,
ESVGO,DEBRV,1086,
ESVGO,DEHAM,1142,
ESVGO,DJJIB,3822,
ESVGO,DJJIB,9413,
ESVGO,DKAAR,1399,
ESVGO,DZAAE,1179,
ESVGO,DZALG,941,
ESVGO,DZBJA,1049,
ESVGO,DZORN,756,
ESVGO,DZSKI,1133,
ESVGO,ECESM,4710,12
ESVGO,ECESM,10033,
ESVGO,ECGYE,5062,12
ESVGO,ECGYE,9830,
ESVGO,EGALY,2326,
ESVGO,EGDAM,2450,
ESVGO,EGPSD,2470,
ESVGO,ESAGP,582,
ESVGO,ESALG,529,
ESVGO,ESBCN,1038,
ESVGO,ESLPA,959,
ESVGO,ESSCT,909,
ESVGO,ESTAR,1005,
ESVGO,ESVLC,907,
ESVGO,FIKTK,2027,
ESVGO,FIRAU,2012,
ESVGO,FJSUV,10563,12
ESVGO,FJSUV,11993,
ESVGO,FRBES,438,
ESVGO,FRDKK,790,
ESVGO,FRFOS,1211,
ESVGO,FRLEH,682,
ESVGO,FRLPE,684,
ESVGO,FRURO,744,
ESVGO,GALBV,3666,
ESVGO,GAPOG,3671,
ESVGO,GBABD,1154,
ESVGO,GBFXT,839,
ESVGO,GBSOU,662,
ESVGO,GBTHP,855,
ESVGO,GEPTI,2879,
ESVGO,GHTKD,2979,
ESVGO,GNCKY,2168,
ESVGO,GRPIR,1965,
ESVGO,GRSKG,2211,
ESVGO,GUGUM,10041,
ESVGO,GUGUM,13115,
ESVGO,GWOXB,2368,
ESVGO,HKHKG,8903,
ESVGO,HKHKG,12206,
ESVGO,HNPCR,4335,
ESVGO,IDJKT,7741,
ESVGO,IDJKT,10476,
ESVGO,IDSRG,7931,
ESVGO,IDSRG,10666,
ESVGO,IDSUB,8114,
ESVGO,IDSUB,10849,
ESVGO,IEDUB,716,
ESVGO,ILASH,2530,
ESVGO,ILHFA,2533,
ESVGO,INCOK,5685,
ESVGO,INCOK,9535,
ESVGO,INMAA,6485,
ESVGO,INMAA,10280,
ESVGO,INNSA,5494,
ESVGO,INNSA,9893,
ESVGO,INPAV,5630,
ESVGO,INPAV,10058,
ESVGO,IRBND,5624,
ESVGO,IRBND,10307,
ESVGO,ITGIT,1556,
ESVGO,ITGOA,1372,
ESVGO,ITSAL,1522,
ESVGO,ITTRS,2186,
ESVGO,JOAQB,2828,
ESVGO,JOAQB,10536,
ESVGO,JPHKT,9990,
ESVGO,JPHKT,13309,
ESVGO,JPNGO,10354,
ESVGO,JPNGO,13640,
ESVGO,JPOSA,10156,
ESVGO,JPOSA,13448,
ESVGO,JPSMZ,10335,
ESVGO,JPSMZ,13709,
ESVGO,JPTYO,10354,
ESVGO,JPTYO,13692,
ESVGO,JPUKB,10145,
ESVGO,JPUKB,13437,
ESVGO,JPYOK,10332,
ESVGO,JPYOK,13670,
ESVGO,KEMBA,5443,
ESVGO,KEMBA,7796,
ESVGO,KRPUS,9958,
ESVGO,KRPUS,13254,
ESVGO,KWSWK,5811,
ESVGO,KWSWK,10509,
ESVGO,LBBEY,2538,
ESVGO,LKCMB,5929,
ESVGO,LKCMB,9688,
ESVGO,LRMLW,2413,
ESVGO,MAAGA,727,
ESVGO,MACAS,545,
ESVGO,MAPTM,516,
ESVGO,MQFDF,3240,
ESVGO,MUPLU,6189,
ESVGO,MUPLU,7590,
ESVGO,MXESE,7029,12
ESVGO,MXESE,12342,
ESVGO,MXLZC,5825,12
ESVGO,MXLZC,11277,
ESVGO,MXPGO,4201,
ESVGO,MYPEN,7181,
ESVGO,MYPEN,10615,
ESVGO,MYPKG,7278,
ESVGO,MYPKG,10693,
ESVGO,MYTPP,7488,
ESVGO,MYTPP,10926,
ESVGO,NCNOU,11217,12
ESVGO,NCNOU,11485,
ESVGO,NCNOU,12341,
ESVGO,NGAPP,3300,
ESVGO,NICIO,4921,12
ESVGO,NICIO,10730,
ESVGO,NLRTM,883,
ESVGO,NOAES,1437,
ESVGO,NOBGO,1333,
ESVGO,NOKRS,1233,
ESVGO,NOSVG,1262,
ESVGO,NZAKL,10754,12
ESVGO,NZAKL,11340,
ESVGO,NZLYT,10852,12
ESVGO,NZLYT,11404,
ESVGO,NZNPL,11286,
ESVGO,NZNSN,11387,12
ESVGO,NZNSN,11558,
ESVGO,NZNSN,11973,
ESVGO,NZPOE,11453,
ESVGO,NZPOE,12055,
ESVGO,NZWLG,10743,12
ESVGO,NZWLG,11230,
ESVGO,OMSLL,4449,
ESVGO,OMSLL,9315,
ESVGO,PABLB,4238,12
ESVGO,PABLB,10466,
ESVGO,PAMIT,3810,
ESVGO,PECLL,5588,12
ESVGO,PECLL,9124,
ESVGO,PFPPT,8731,12
ESVGO,PFPPT,10829,
ESVGO,PHGES,8887,
ESVGO,PHGES,11881,
ESVGO,PHMNL,8786,
ESVGO,PHMNL,11977,
ESVGO,PKBQM,5318,
ESVGO,PKBQM,9997,
ESVGO,PKKHI,5313,
ESVGO,PKKHI,9992,
ESVGO,PLGDY,1714,
ESVGO,PRSJU,3228,
ESVGO,PTLEI,427,
ESVGO,PTLIS,247,
ESVGO,RUKGD,1784,
ESVGO,RULED,2130,
ESVGO,SADMM,6036,
ESVGO,SADMM,10284,
ESVGO,SAJBI,5644,
ESVGO,SAJBI,10338,
ESVGO,SAJED,3218,
ESVGO,SAJED,9986,
ESVGO,SEGOT,1314,
ESVGO,SGSIN,7456,
ESVGO,SGSIN,10894,
ESVGO,SIKOP,2174,
ESVGO,SLFNA,2202,
ESVGO,SNDKR,1725,
ESVGO,SVAQJ,5071,12
ESVGO,SVAQJ,10905,
ESVGO,SYLTK,2520,
ESVGO,TGLFW,3179,
ESVGO,THLCH,8215,
ESVGO,THLCH,11653,
ESVGO,TNSFA,1547,
ESVGO,TNTUN,1324,
ESVGO,TRAMB,2317,
ESVGO,TRIZM,2162,
ESVGO,TRMER,2490,
ESVGO,TWKEL,9353,
ESVGO,TWKEL,12680,
ESVGO,TWKHH,9120,
ESVGO,TWKHH,12494,
ESVGO,TZDAR,5588,
ESVGO,TZDAR,7654,
ESVGO,UAODS,2665,
ESVGO,USBAL,3347,
ESVGO,USCHS,3472,
ESVGO,USDUT,9484,12
ESVGO,USDUT,12820,
ESVGO,USDUT,14659,
ESVGO,USEWR,6215,
ESVGO,USHNL,8923,12
ESVGO,USHNL,12966,
ESVGO,USHOU,4511,
ESVGO,USILM,3470,
ESVGO,USLAX,7151,12
ESVGO,USLAX,12467,
ESVGO,USLGB,7156,12
ESVGO,USLGB,12472,
ESVGO,USMIA,3549,
ESVGO,USMOB,4237,
ESVGO,USMSY,4290,
ESVGO,USOAK,7488,12
ESVGO,USOAK,12789,
ESVGO,USPHL,3066,
ESVGO,USSAV,3429,
ESVGO,USSEA,8258,12
ESVGO,USSEA,13560,
ESVGO,UYMVD,5413,
ESVGO,VELAG,3608,
ESVGO,VEPBL,3668,
ESVGO,VNDAD,8623,
ESVGO,VNDAD,12061,
ESVGO,VNHPH,8781,
ESVGO,VNHPH,12109,
ESVGO,VNSGN,8105,
ESVGO,VNSGN,11543,
ESVGO,YEADE,3848,
ESVGO,YEADE,9285,
ESVGO,ZACPT,5318,
